Year,ISO Alpha-2 Country code,Country name,Suspended parliament,Structure of parliament,Region,Structure & status of parliament,Chamber name (translated),Political system,Statutory number of members per country,Parliament name,Parliamentary term (years),IPU membership,Affiliation periods,Statutory number of members,Current number of members,Men,Women,Percentage of women,Population (in thousands),Gender quota,Election date(s)
2025,BO,Bolivia (Plurinational State of),No,Bicameral,Americas,Lower chamber,Chamber of Deputies,Presidential system,166,Asamblea Legislativa Plurinacional (Plurinational Legislative Assembly),5,Yes,"1979
from 1983",130,130,70,60,46.2,12244,Yes,10/18/20
2025,BA,Bosnia and Herzegovina,No,Bicameral,Europe,Upper chamber,House of Peoples,Parliamentary system,57,Skupstina (Parliamentary Assembly),4,Yes,from 1994,15,15,13,2,13.3,3185,No,2/16/23
2025,BA,Bosnia and Herzegovina,No,Bicameral,Europe,Lower chamber,House of Representatives,Parliamentary system,57,Skupstina (Parliamentary Assembly),4,Yes,from 1994,42,42,34,8,19,3185,Yes,10/2/22
2025,BW,Botswana,No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Parliamentary system,65,Parliament,5,Yes,from 1992,65,63,56,7,11.1,2480,No,10/23/19
2025,BR,Brazil,No,Bicameral,Americas,Upper chamber,Federal Senate,Presidential system,594,Congresso nacional (National Congress),8,Yes,from 1925,81,81,67,14,17.3,211141,No,10/2/22
2025,BR,Brazil,No,Bicameral,Americas,Lower chamber,Chamber of Deputies,Presidential system,594,Congresso nacional (National Congress),4,Yes,from 1925,513,513,423,90,17.5,211141,Yes,10/2/22
2025,BN,Brunei Darussalam,No,Unicameral,Asia,Lower chamber,Legislative Council,Monarchy,45,Majlis Mesyuarat Negara (Legislative Council),5,No,Not applicable,45,34,30,4,11.8,459,No,1/20/23
2025,BG,Bulgaria,No,Unicameral,Europe,Lower chamber,National Assembly,Parliamentary system,240,Narodno sabranie (National Assembly),4,Yes,"from 1896 to 1949
from 1954",240,240,179,61,25.4,6796,,4/2/23
2025,BF,Burkina Faso,No,Unicameral,Sub-Saharan Africa,Lower chamber,Transitional Legislative Assembly,Transitional system,71,Parlement (Parliament),,Yes,"from 1972 to 1973
from 1979 to 1980
from 1993",71,71,59,12,16.9,23026,Yes,11/11/22
2025,BI,Burundi,No,Bicameral,Sub-Saharan Africa,Upper chamber,Senate,Presidential system,162,Parlement (Parliament),5,Yes,"from 1985 to 1986
from 1994 to 1995
from 1999",39,39,23,16,41,13689,Yes,7/20/20
2025,BI,Burundi,No,Bicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential system,162,Parlement (Parliament),5,Yes,"from 1985 to 1986
from 1994 to 1995
from 1999",123,123,76,47,38.2,13689,Yes,5/20/20
2025,CV,Cabo Verde,No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Parliamentary system,72,Assembleia Nacional (National Assembly),5,Yes,from 1982,72,72,44,28,38.9,522,Yes,4/18/21
2025,KH,Cambodia,No,Bicameral,Asia,Lower chamber,National Assembly,Parliamentary system,187,Parliament,5,Yes,from 1997,125,125,108,17,13.6,17424,No,7/23/23
2025,KH,Cambodia,No,Bicameral,Asia,Upper chamber,Senate,Parliamentary system,187,Parliament,6,Yes,from 1997,62,62,52,10,16.1,17424,No,2/25/18
2025,CM,Cameroon,No,Bicameral,Sub-Saharan Africa,Upper chamber,Senate,Presidential-Parliamentary,280,Parlement - Parliament,5,Yes,from 1963,100,100,69,31,31,28373,No,3/12/23
2025,CM,Cameroon,No,Bicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,280,Parlement - Parliament,5,Yes,from 1963,180,180,119,61,33.9,28373,,2020-02-09 to 2020-03-22
2025,CA,Canada,No,Bicameral,Americas,Lower chamber,House of Commons,Parliamentary system,443,Parliament of Canada - Parlement du Canada,4,Yes,"from 1912 to 1932
from 1960",338,337,234,103,30.6,39299,Yes,9/20/21
2025,CF,Central African Republic,No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,140,Assemblée nationale (National Assembly),5,Yes,"from 1962 to 1965
from 1988 to 1992
from 1994 to 1997
2002
from 2017 to 2024
from 2024",140,140,124,16,11.4,5152,Yes,2020-12-27 to 2021-07-25
2025,TD,Chad,No,Unicameral,Sub-Saharan Africa,Lower chamber,Transitional National Council,Transitional system,197,Conseil national de transition (Transitional National Council),,Yes,from 2011,197,197,145,52,26.4,19319,No,9/24/21
2025,CL,Chile,No,Bicameral,Americas,Upper chamber,Senate,Presidential system,205,Congreso Nacional (National Congress),8,Yes,"from 1958 to 1972
from 1990",50,50,37,13,26,19659,Yes,11/21/21
2025,CL,Chile,No,Bicameral,Americas,Lower chamber,Chamber of Deputies,Presidential system,205,Congreso Nacional (National Congress),4,Yes,"from 1958 to 1972
from 1990",155,155,100,55,35.5,19659,Yes,11/21/21
2025,CN,China,No,Unicameral,Asia,Lower chamber,National People's Congress,Communist system,3000,Quanguo Renmin Daibiao Dahui (National People's Congress),5,Yes,from 1984,3000,2977,2187,790,26.5,1422585,Yes,3/5/23
2025,CO,Colombia,No,Bicameral,Americas,Lower chamber,House of Representatives,Presidential system,295,Congreso (Congress),4,Yes,"from 1931 to 1934
from 1973 to 1976
from 1979",187,187,133,54,28.9,52321,Yes,3/13/22
2025,CO,Colombia,No,Bicameral,Americas,Upper chamber,Senate,Presidential system,295,Congreso (Congress),4,Yes,"from 1931 to 1934
from 1973 to 1976
from 1979",108,106,73,33,31.1,52321,Yes,3/13/22
2025,KM,Comoros,No,Unicameral,Sub-Saharan Africa,Lower chamber,Assembly of the Union,Presidential-Parliamentary,24,Assemblée de l'Union (Assembly of the Union),5,Yes,"from 1979 to 1987
from 1994 to 1996
from 2008 to 2010
from 2016",24,24,20,4,16.7,850,No,2020-01-19 to 2020-02-23
2025,CG,Congo,No,Bicameral,Sub-Saharan Africa,Upper chamber,Senate,Presidential-Parliamentary,223,Parlement (Parliament),6,Yes,"from 1981 to 2024
from 2024",72,72,49,23,31.9,6183,Yes,8/20/23
2025,CG,Congo,No,Bicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,223,Parlement (Parliament),5,Yes,"from 1981 to 2024
from 2024",151,151,129,22,14.6,6183,Yes,2022-07-10 to 2022-07-31
2025,CR,Costa Rica,No,Unicameral,Americas,Lower chamber,Legislative Assembly,Presidential system,57,Asamblea Legislativa (Legislative Assembly),4,Yes,from 1971,57,57,30,27,47.4,5106,Yes,2/6/22
2025,CI,Côte d'Ivoire,No,Bicameral,Sub-Saharan Africa,Upper chamber,Senate,Presidential-Parliamentary,354,Parlement (Parliament),5,Yes,"from 1968 to 1999
from 2001",99,97,73,24,24.7,31166,Yes,9/16/23
2025,CI,Côte d'Ivoire,No,Bicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,354,Parlement (Parliament),5,Yes,"from 1968 to 1999
from 2001",255,254,220,34,13.4,31166,Yes,2021-03-06 to 2021-06-12
2025,HR,Croatia,No,Unicameral,Europe,Lower chamber,Croatian Parliament,Parliamentary system,151,Hrvatski Sabor (Croatian Parliament),4,Yes,from 1992,151,151,100,51,33.8,3896,Yes,7/5/20
2025,CU,Cuba,No,Unicameral,Americas,Lower chamber,National Assembly of the People's Power,Communist system,470,Asamblea nacional del Poder popular (National Assembly of the People's Power),5,Yes,"from 1925 to 1932
from 1977",470,470,208,262,55.7,11020,No,3/26/23
2025,CY,Cyprus,No,Unicameral,Europe,Lower chamber,House of Representatives,Presidential system,80,Vouli Antiprosopon (House of Representatives),5,Yes,from 1978,80,56,48,8,14.3,1345,Yes,5/30/21
2025,CZ,Czech Republic,No,Bicameral,Europe,Upper chamber,Senate,Parliamentary system,281,Parlament (Parliament),6,Yes,"from 1921 to 1949
from 1955",81,81,66,15,18.5,10810,Yes,2022-09-23 to 2022-10-01
2025,CZ,Czech Republic,No,Bicameral,Europe,Lower chamber,Chamber of Deputies,Parliamentary system,281,Parlament (Parliament),4,Yes,"from 1921 to 1949
from 1955",200,200,148,52,26,10810,Yes,2021-10-08 to 2021-10-09
2025,KP,Democratic People's Republic of Korea,No,Unicameral,Asia,Lower chamber,Supreme People's Assembly,Communist system,687,Choe Go In Min Hoe Ui (Supreme People's Assembly),5,Yes,from 1973,687,687,566,121,17.6,26418,,3/10/19
2025,CD,Democratic Republic of the Congo,No,Bicameral,Sub-Saharan Africa,Upper chamber,Senate,Presidential-Parliamentary,609,Parliament (Parlement),5,Yes,"1963
from 1966 to 1991
from 1994 to 1996
from 2004",109,109,83,26,23.9,105790,No,3/15/19
2025,CD,Democratic Republic of the Congo,No,Bicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,609,Parliament (Parlement),5,Yes,"1963
from 1966 to 1991
from 1994 to 1996
from 2004",500,477,416,61,12.8,105790,No,2018-12-30 to 2019-03-31
2025,DK,Denmark,No,Unicameral,Europe,Lower chamber,The Danish Parliament,Parliamentary system,179,Folketinget (Parliament),4,Yes,from 1889,179,179,98,81,45.3,5948,No,11/1/22
2025,DJ,Djibouti,No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,65,Assemblée nationale (National Assembly),5,Yes,"from 1981 to 2005
from 2010",65,65,48,17,26.2,1153,Yes,2/24/23
2025,DM,Dominica,No,Unicameral,Americas,Lower chamber,House of Assembly,Parliamentary system,32,House of Assembly,5,No,Not applicable,32,32,20,12,37.5,67,No,12/6/22
2025,DO,Dominican Republic,No,Bicameral,Americas,Upper chamber,Senate,Presidential system,222,Congreso Nacional de la República (National Congress of the Republic),4,Yes,"from 1979 to 1991
from 2005",32,32,28,4,12.5,11331,No,7/5/20
2025,DO,Dominican Republic,No,Bicameral,Americas,Lower chamber,Chamber of Deputies,Presidential system,222,Congreso Nacional de la República (National Congress of the Republic),4,Yes,"from 1979 to 1991
from 2005",190,190,137,53,27.9,11331,Yes,7/5/20
2025,EC,Ecuador,No,Unicameral,Americas,Lower chamber,National Assembly,Presidential system,137,Asamblea Nacional (National Assembly),4,Yes,"from 1931 to 1932
from 1979",137,137,78,59,43.1,17980,Yes,8/20/23
2025,EG,Egypt,No,Bicameral,Middle East and North Africa,Lower chamber,House of Representatives,Presidential-Parliamentary,896,,5,Yes,"from 1924 to 2012
from 2016",596,592,428,164,27.7,114536,No,2020-10-24 to 2020-12-08
2025,EG,Egypt,No,Bicameral,Middle East and North Africa,Upper chamber,Senate,Presidential-Parliamentary,896,,5,Yes,"from 1924 to 2012
from 2016",300,299,258,41,13.7,114536,Yes,2020-08-11 to 2020-09-09
2025,SV,El Salvador,No,Unicameral,Americas,Lower chamber,Legislative Assembly,Presidential system,84,Asamblea legislativa (Legislative Assembly),3,Yes,"from 1962 to 1978
from 1986",84,84,61,23,27.4,6310,Yes,2/28/21
2025,GQ,Equatorial Guinea,No,Bicameral,Sub-Saharan Africa,Upper chamber,Senate,Presidential-Parliamentary,170,Parlamento (Parliament),5,Yes,"from 1984 to 1991
from 2011",70,80,60,20,25,1848,No,11/20/22
2025,GQ,Equatorial Guinea,No,Bicameral,Sub-Saharan Africa,Lower chamber,Chamber of Deputies,Presidential-Parliamentary,170,Parlamento (Parliament),5,Yes,"from 1984 to 1991
from 2011",100,100,68,32,32,1848,No,11/20/22
2025,ER,Eritrea,No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential system,150,Hagerawi Baito (National Assembly),4,No,Not applicable,150,150,117,33,22,3470,Yes,2/1/94
2025,EE,Estonia,No,Unicameral,Europe,Lower chamber,The Estonian Parliament,Parliamentary system,101,Riigikogu (The Estonian Parliament),4,Yes,"from 1928 to 1938
from 1991",101,101,71,30,29.7,1367,No,3/5/23
2025,SZ,Eswatini,No,Bicameral,Sub-Saharan Africa,Upper chamber,Senate,Monarchy,104,Libandla (Parliament),5,Yes,from 2016,30,30,16,14,46.7,1231,Yes,11/6/23
2025,SZ,Eswatini,No,Bicameral,Sub-Saharan Africa,Lower chamber,House of Assembly,Monarchy,104,Libandla (Parliament),5,Yes,from 2016,74,74,58,16,21.6,1231,Yes,9/29/23
2025,ET,Ethiopia,No,Bicameral,Sub-Saharan Africa,Upper chamber,House of the Federation,Parliamentary system,700,,5,Yes,"from 1962 to 1974
from 1989",153,145,102,43,29.7,128692,Yes,10/4/21
2025,ET,Ethiopia,No,Bicameral,Sub-Saharan Africa,Lower chamber,House of Peoples' Representatives,Parliamentary system,700,,5,Yes,"from 1962 to 1974
from 1989",547,472,277,195,41.3,128692,No,2021-06-21 to 2021-09-30
2025,FJ,Fiji,No,Unicameral,Pacific,Lower chamber,Parliament,Parliamentary system,55,Parliament,4,Yes,"from 1997 to 1999
from 2002 to 2006
from 2015",55,55,50,5,9.1,924,No,12/14/22
2025,FI,Finland,No,Unicameral,Europe,Lower chamber,Parliament,Parliamentary system,200,Eduskunta - Riksdagen (Parliament),4,Yes,from 1920,200,200,108,92,46,5601,No,4/2/23
2025,FR,France,No,Bicameral,Europe,Upper chamber,Senate,Presidential-Parliamentary,925,Parlement (Parliament),6,Yes,from 1889,348,348,222,126,36.2,66439,Yes,9/24/23
2025,FR,France,No,Bicameral,Europe,Lower chamber,National Assembly,Presidential-Parliamentary,925,Parlement (Parliament),5,Yes,from 1889,577,577,362,215,37.3,66439,Yes,2022-06-12 to 2022-06-19
2025,GA,Gabon,No,Bicameral,Sub-Saharan Africa,Lower chamber,Transitional National Assembly,Transitional system,168,Parliament de la transition (Transitional Parlement),,Yes,from 1972,98,98,73,25,25.5,2485,Yes,10/6/23
2025,GA,Gabon,No,Bicameral,Sub-Saharan Africa,Upper chamber,Transitional Senate,Transitional system,168,Parliament de la transition (Transitional Parlement),,Yes,from 1972,70,70,53,17,24.3,2485,Yes,10/6/23
2025,GM,Gambia (The),No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential system,58,National Assembly,5,Yes,from 2006,58,58,53,5,8.6,2698,No,4/9/22
2025,GE,Georgia,No,Unicameral,Europe,Lower chamber,Parliament,Parliamentary system,150,Sakartvelos Parlamenti (Parliament),4,Yes,"from 1997 to 2002
from 2005",150,140,113,27,19.3,3807,Yes,2020-10-31 to 2020-11-21
2025,DE,Germany,No,Bicameral,Europe,Lower chamber,German Bundestag,Parliamentary system,667,,4,Yes,"from 1890 to 1912
from 1921 to 1931
from 1951",598,736,476,260,35.3,84548,Yes,9/26/21
2025,GH,Ghana,No,Unicameral,Sub-Saharan Africa,Lower chamber,Parliament,Presidential system,275,Parliament,4,Yes,"from 1958 to 1965
from 1970 to 1971
from 1980 to 1981
from 1993",275,275,235,40,14.5,33788,No,12/7/20
2025,GR,Greece,No,Unicameral,Europe,Lower chamber,Hellenic Parliament,Parliamentary system,300,Vouli Ton Ellinon (Hellenic Parliament),4,Yes,"from 1890 to 1936
from 1947 to 1966
from 1975",300,300,231,69,23,10243,Yes,6/25/23
2025,GD,Grenada,No,Bicameral,Americas,Upper chamber,Senate,Parliamentary system,28,Parliament,5,No,Not applicable,13,13,9,4,30.8,117,No,8/31/22
2025,GD,Grenada,No,Bicameral,Americas,Lower chamber,House of Representatives,Parliamentary system,28,Parliament,5,No,Not applicable,15,16,11,5,31.3,117,No,6/23/22
2025,GT,Guatemala,No,Unicameral,Americas,Lower chamber,Congress of the Republic,Presidential system,160,Congreso de la República (Congress of the Republic),4,Yes,"from 1961 to 1962
from 1979 to 1981
from 1986",160,160,129,31,19.4,18125,Yes,6/16/19
2025,GN,Guinea,No,Unicameral,Sub-Saharan Africa,Lower chamber,Transitional National Council,Transitional system,81,Conseil national de transition (Transitional National Council),,Yes,"from 1996 to 2006
2008
from 2014",81,81,57,24,29.6,14405,Yes,1/22/22
2025,GW,Guinea-Bissau,No,Unicameral,Sub-Saharan Africa,Lower chamber,People's National Assembly,Presidential system,102,Assembleia Nacional Popular (People's National Assembly),4,Yes,"from 2000 to 2002
from 2010",102,102,92,10,9.8,2153,Yes,6/4/23
2025,GY,Guyana,No,Unicameral,Americas,Lower chamber,National Assembly,Presidential-Parliamentary,69,Parliament of the Co-operative Republic of Guyana,5,Yes,"from 1981 to 1984
from 2016",69,71,43,28,39.4,826,No,3/2/20
2025,HT,Haiti,No,Bicameral,Americas,Upper chamber,Senate,Presidential system,149,Assemblée nationale (National Assembly),6,Yes,"from 1954 to 1959
from 1975 to 1985
from 2012 to 2023
from 2023",30,0,0,0,0,11637,Yes,2016-11-20 to 2017-01-29
2025,HT,Haiti,No,Bicameral,Americas,Lower chamber,Chamber of Deputies,Presidential system,149,Assemblée nationale (National Assembly),4,Yes,"from 1954 to 1959
from 1975 to 1985
from 2012 to 2023
from 2023",119,0,,0,0,11637,Yes,2015-08-09 to 2015-10-25
2025,HN,Honduras,No,Unicameral,Americas,Lower chamber,National Congress,Presidential system,128,Congreso Nacional (National Congress),4,Yes,"from 1986 to 1991
from 2011 to 2019
from 2019",128,128,93,35,27.3,10645,Yes,11/28/21
2025,HU,Hungary,No,Unicameral,Europe,Lower chamber,National Assembly,Parliamentary system,199,Országgyülés (National Assembly),4,Yes,"from 1889 to 1949
from 1954",199,199,170,29,14.6,9686,Yes,4/3/22
2025,IS,Iceland,No,Unicameral,Europe,Lower chamber,Parliament,Parliamentary system,63,Althingi (Parliament),4,Yes,from 1951,63,63,33,30,47.6,388,Yes,9/25/21
2025,IN,India,No,Bicameral,Asia,Upper chamber,Council of States,Parliamentary system,790,Sansad (Parliament),6,Yes,from 1949,245,238,207,31,13,1438070,No,2022-03-31 to 2022-08-02
2025,IN,India,No,Bicameral,Asia,Lower chamber,House of the People,Parliamentary system,790,Sansad (Parliament),5,Yes,from 1949,545,523,446,77,14.7,1438070,No,2019-04-11 to 2019-05-19
2025,ID,Indonesia,No,Unicameral,Asia,Lower chamber,House of Representatives,Presidential system,575,Dewan Perwakilan Rakyat (House of Representatives),5,Yes,"from 1922 to 1938
from 1952",575,575,449,126,21.9,281190,Yes,4/17/19
2025,IR,Iran (Islamic Republic of),No,Unicameral,Asia,Lower chamber,Islamic Parliament of Iran,Presidential-Parliamentary,290,Majles Shoraye Eslami (Islamic Parliament of Iran),4,Yes,"from 1930 to 1938
from 1949 to 1978
from 1981",290,286,,16,5.6,90609,No,2020-02-21 to 2020-09-11
2025,IQ,Iraq,No,Unicameral,Middle East and North Africa,Lower chamber,Council of Representatives of Iraq,Parliamentary system,329,Council of Representatives of Iraq,4,Yes,"from 1947 to 1962
from 1980 to 2002
from 2008",329,325,234,95,29.2,45074,Yes,10/10/21
2025,IE,Ireland,No,Bicameral,Europe,Lower chamber,House of Representatives,Parliamentary system,220,Oireachtas (Parliament),5,Yes,from 1923,160,160,123,37,23.1,5197,Yes,2/8/20
2025,IE,Ireland,No,Bicameral,Europe,Upper chamber,Senate,Parliamentary system,220,Oireachtas (Parliament),5,Yes,from 1923,60,60,36,24,40,5197,No,2020-03-30 to 2020-03-31
2025,IL,Israel,No,Unicameral,Middle East and North Africa,Lower chamber,Parliament,Parliamentary system,120,Knesset (Parliament),4,Yes,from 1950,120,120,90,30,25,9256,Yes,11/1/22
2025,IT,Italy,No,Bicameral,Europe,Lower chamber,Chamber of Deputies,Parliamentary system,605,Il Parlamento (Parliament),5,Yes,from 1889,400,400,271,129,32.3,59499,Yes,9/25/22
2025,IT,Italy,No,Bicameral,Europe,Upper chamber,Senate,Parliamentary system,605,Il Parlamento (Parliament),5,Yes,from 1889,205,205,131,74,36.1,59499,Yes,9/25/22
2025,JM,Jamaica,No,Bicameral,Americas,Upper chamber,Senate,Parliamentary system,84,Parliament,5,No,"from 1983 to 1996
from 2024",21,21,13,8,38.1,2840,No,9/15/20
2025,JM,Jamaica,No,Bicameral,Americas,Lower chamber,House of Representatives,Parliamentary system,84,Parliament,5,No,"from 1983 to 1996
from 2024",63,62,45,17,27.4,2840,No,9/3/20
2025,JP,Japan,No,Bicameral,Asia,Lower chamber,House of Representatives,Parliamentary system,713,Kokkai (National Diet),4,Yes,"from 1908 to 1938
from 1952",465,464,416,48,10.3,124371,No,10/31/21
2025,JP,Japan,No,Bicameral,Asia,Upper chamber,House of Councillors,Parliamentary system,713,Kokkai (National Diet),6,Yes,"from 1908 to 1938
from 1952",248,248,182,66,26.6,124371,No,7/10/22
2025,JO,Jordan,No,Bicameral,Middle East and North Africa,Lower chamber,House of Representatives,Monarchy,195,Majlis Al-Umma (National Assembly),4,Yes,from 1964,130,130,113,17,13.1,11439,No,11/10/20
2025,JO,Jordan,No,Bicameral,Middle East and North Africa,Upper chamber,Senate,Monarchy,195,Majlis Al-Umma (National Assembly),4,Yes,from 1964,65,65,55,10,15.4,11439,No,10/30/22
2025,KZ,Kazakhstan,No,Bicameral,Asia,Lower chamber,House of Representatives,Presidential-Parliamentary,148,Parlament (Parliament),5,Yes,from 1993,98,98,79,19,19.4,20330,Yes,3/19/23
2025,KZ,Kazakhstan,No,Bicameral,Asia,Upper chamber,Senate,Presidential-Parliamentary,148,Parlament (Parliament),6,Yes,from 1993,50,50,38,12,24,20330,No,1/14/23
2025,KE,Kenya,No,Bicameral,Sub-Saharan Africa,Upper chamber,Senate,Presidential system,418,Parliament of Kenya,5,Yes,from 1977,68,67,46,21,31.3,55339,Yes,8/9/22
2025,KE,Kenya,No,Bicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential system,418,Parliament of Kenya,5,Yes,from 1977,350,348,267,81,23.3,55339,Yes,8/9/22
2025,KI,Kiribati,No,Unicameral,Pacific,Lower chamber,House of Assembly,Parliamentary system,45,Maneaba Ni Maungatabu (House of Assembly),4,No,Not applicable,45,45,42,3,6.7,133,No,2020-04-14 to 2020-04-22
2025,KW,Kuwait,No,Unicameral,Middle East and North Africa,Lower chamber,National Assembly,Monarchy,65,Majles Al-Ommah (National Assembly),4,Yes,"from 1964 to 1975
from 1981 to 1985
from 1992",65,65,63,2,3.1,4839,No,6/6/23
2025,KG,Kyrgyzstan,No,Unicameral,Asia,Lower chamber,Supreme Council,Presidential system,90,Jogorku Kenesh (Supreme Council),5,Yes,from 1996,90,90,71,19,21.1,7074,No,11/28/21
2025,LA,Lao People's Democratic Republic,No,Unicameral,Asia,Lower chamber,National Assembly,Communist system,164,Sapha Heng Xat (National Assembly),5,Yes,"from 1956 to 1974
from 1990",164,164,128,36,22,7665,No,2/21/21
2025,LV,Latvia,No,Unicameral,Europe,Lower chamber,Parliament,Parliamentary system,100,Saeima (Parliament),4,Yes,"from 1923 to 1935
from 1991",100,100,68,32,32,1882,No,10/1/22
2025,LB,Lebanon,No,Unicameral,Middle East and North Africa,Lower chamber,National Assembly,Presidential-Parliamentary,128,Majlis Al-Nuwwab (National Assembly),4,Yes,from 1948,128,128,120,8,6.3,5773,No,5/15/22
2025,LS,Lesotho,No,Bicameral,Sub-Saharan Africa,Upper chamber,Senate,Parliamentary system,155,Parliament,5,Yes,from 2008,33,33,25,8,24.2,2311,No,11/2/22
2025,LS,Lesotho,No,Bicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Parliamentary system,155,Parliament,5,Yes,from 2008,122,120,90,30,25,2311,Yes,10/7/22
2025,LR,Liberia,No,Bicameral,Sub-Saharan Africa,Upper chamber,The Liberian Senate,Presidential system,103,Legislature,9,Yes,"1889
from 1955 to 1979
from 1986 to 1989
from 1991 to 1994
from 1999 to 2002
from 2004 to 2010
from 2023",30,30,27,3,10,5493,No,12/8/20
2025,LR,Liberia,No,Bicameral,Sub-Saharan Africa,Lower chamber,House of Representatives,Presidential system,103,Legislature,6,Yes,"1889
from 1955 to 1979
from 1986 to 1989
from 1991 to 1994
from 1999 to 2002
from 2004 to 2010
from 2023",73,73,65,8,11,5493,No,10/10/17
2025,LY,Libya,No,Unicameral,Middle East and North Africa,Lower chamber,House of Representatives,Transitional system,200,,,Yes,"from 1958 to 1969
from 1989",200,170,142,28,16.5,7306,Yes,6/25/14
2025,LI,Liechtenstein,No,Unicameral,Europe,Lower chamber,Diet,Parliamentary system,25,Landtag (Diet),4,Yes,from 2000,25,25,18,7,28,40,No,2/7/21
2025,LT,Lithuania,No,Unicameral,Europe,Lower chamber,Parliament,Presidential-Parliamentary,141,Seimas (Parliament),4,Yes,"from 1923 to 1927
from 1991",141,140,99,41,29.3,2854,Yes,2020-10-11 to 2020-10-25
2025,LU,Luxembourg,No,Unicameral,Europe,Lower chamber,Chamber of Deputies,Parliamentary system,60,Chambre des députés (Chamber of Deputies),5,Yes,from 1936,60,60,40,20,33.3,665,Yes,10/8/23
2025,MG,Madagascar,No,Bicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,169,-,5,Yes,"from 1978 to 1990
from 2005 to 2008
from 2014",151,151,123,28,18.5,31196,No,5/27/19
2025,MG,Madagascar,No,Bicameral,Sub-Saharan Africa,Upper chamber,Senate,Presidential-Parliamentary,169,-,5,Yes,"from 1978 to 1990
from 2005 to 2008
from 2014",18,18,17,1,5.6,31196,No,12/11/20
2025,MW,Malawi,No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential system,193,National Assembly,5,Yes,"from 1968 to 2002
from 2010",193,193,153,40,20.7,21104,Yes,5/21/19
2025,MY,Malaysia,No,Bicameral,Asia,Lower chamber,House of Representatives,Parliamentary system,293,Parlimen (Parliament),5,Yes,from 1967,223,222,192,30,13.5,35126,Yes,11/19/22
2025,MV,Maldives,No,Unicameral,Asia,Lower chamber,People's Majlis,Presidential system,,Majlis (People's Majlis),5,Yes,from 2005,87,80,76,4,5,526,No,4/6/19
2025,ML,Mali,No,Unicameral,Sub-Saharan Africa,Lower chamber,Transitional National Council,Transitional system,147,Conseil national de transition (Transitional National Council),,Yes,"from 1966 to 1969
from 1981 to 1990
from 1992",147,147,105,42,28.6,23769,Yes,12/5/20
2025,MT,Malta,No,Unicameral,Europe,Lower chamber,House of Representatives,Parliamentary system,65,Il-Kamra Tad-Deputati (House of Representatives),5,Yes,from 1988,65,79,57,22,27.8,533,Yes,3/26/22
2025,MH,Marshall Islands,No,Unicameral,Pacific,Lower chamber,Parliament,Presidential system,33,Nitijela (Parliament),4,Yes,"from 1993 to 2002
from 2018",33,33,29,4,12.1,39,No,11/18/19
2025,MR,Mauritania,No,Unicameral,Middle East and North Africa,Lower chamber,National Assembly,Presidential-Parliamentary,232,Barlamane (Parliament),5,Yes,"from 1966 to 1977
from 1994 to 2004
from 2008",176,176,135,41,23.3,5022,Yes,2023-05-13 to 2023-05-27
2025,MU,Mauritius,No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Parliamentary system,70,National Assembly - Assemblée nationale,5,Yes,from 1996,70,70,56,14,20,1274,No,11/7/19
2025,MX,Mexico,No,Bicameral,Americas,Lower chamber,Chamber of Deputies,Presidential system,628,Congreso de la Unión (Congress of the Union),3,Yes,"from 1925 to 1927
from 1973",500,500,248,252,50.4,129740,Yes,6/6/21
2025,MX,Mexico,No,Bicameral,Americas,Upper chamber,Senate,Presidential system,628,Congreso de la Unión (Congress of the Union),6,Yes,"from 1925 to 1927
from 1973",128,126,62,64,50.8,129740,Yes,7/1/18
2025,FM,Micronesia (Federated States of),No,Unicameral,Pacific,Lower chamber,Congress,Presidential system,14,Congress,2,Yes,from 2011,14,13,11,2,15.4,113,No,3/7/23
2025,MC,Monaco,No,Unicameral,Europe,Lower chamber,National Council,Parliamentary system,24,Conseil national (National Council),5,Yes,from 1948,24,24,13,11,45.8,39,No,2/5/23
2025,MN,Mongolia,No,Unicameral,Asia,Lower chamber,State Great Hural,Parliamentary system,76,Ulsiin Ih Hural (State Great Hural),4,Yes,from 1962,76,72,59,13,18.1,3432,Yes,6/24/20
2025,ME,Montenegro,No,Unicameral,Europe,Lower chamber,Parliament,Presidential-Parliamentary,81,Skupstina (Parliament),4,Yes,from 2006,81,81,59,22,27.2,634,Yes,6/11/23
